0         |7706302521|776301001|2008|4588|79110007727|Fedotova       |Larisa         |Nikolaevna         |Zaraysk       |Dedovsk       |149529|4345|214016|1997|1004991|402410|602581|Gazprombank    |4106400077406029|28810|
57        |7705627954|775601001|2022|8080|79970030019|Efimova        |Polina         |Pavlovna           |Peresvet      |Balashikha    |145429|4473|215957|1989|1028042|431181|596861|Gazprombank    |4106400068442570|30673|
58        |7708716347|778701001|2005|1688|79190006361|Davydov        |Roman          |Viktorovich        |Korolev       |Drezna        |147539|4898|216800|1991|1004205|407454|596751|Gazprombank    |4106400090780066|36311|
59        |7700519851|770501001|2006|6096|79470002070|Kulikova       |Inessa         |Abramovna          |Balashikha    |Lyubertsy     |147206|4173|225747|1991|1028468|423081|605387|Alfa           |4106400077727311|41670|
60        |7707602259|777601001|2000|9743|79610026263|Vlasova        |Alina          |Petrovna           |Kurovskoe     |Odintsovo     |144612|4315|230148|1993|1003754|414794|588960|Raiffeisenbank |4106400066536757|40792|
61        |7709714176|779701001|2016|8018|79700010677|Saveliev       |Egor           |Vadimovich         |Zvenigorod    |Drezna        |148376|4189|223300|1983|1015483|425718|589765|Alfa           |4106400037788332|48894|
62        |7704919981|774901001|2016|3595|79110026678|Belov          |Vadim          |Vadimovich         |Yegoryevsk    |Zaraysk       |149904|4443|215714|1988|1003754|403818|599936|VTB            |4106400056549909|32117|
63        |7706716620|776701001|2011|7098|79300031470|Konovalova     |Anastasia      |Evgenievna         |Krasnogorsk   |Aprelevka     |140080|4087|230049|1992|1002914|413276|589638|VTB            |4106400064966001|43116|
64        |7701528950|771501001|2019|6978|79980024693|Markov         |Gleb           |Glebovich          |Zaraysk       |Dubna         |142962|4644|212956|1985|1022184|430041|592143|Citibank       |4106400083801520|35562|
65        |7708311254|778301001|2019|8968|79450006656|Kolesnikova    |Daria          |Olegovna           |Beloozersky   |Khimki        |145429|4284|206980|1987|1002184|431292|570892|Sberbank       |4106400001617479|41954|
66        |7705423893|775401001|2011|6384|79000031750|Sorokin        |Timofey        |Matveevich         |Lobnya        |Kurovskoe     |140660|4862|226705|1991|1007055|420900|586155|Sberbank       |4106400008380640|33262|
67        |7709011325|779001001|2005|1422|79810011764|Ermakova       |Nadezhda       |Evgenievna         |Lobnya        |Beloozersky   |142454|4764|214858|1980|1031477|408267|623210|Raiffeisenbank |4106400013204072|31391|
68        |7702827981|772801001|2022|4995|79620004273|Kolesnikov     |Konstantin     |Petrovich          |Bronnitsy     |Dubna         |148873|4458|202970|1989|1028027|428706|599321|VTB            |4106400053916468|31629|
69        |7702629839|772601001|2017|3333|79000012374|Filippov       |Pavel          |Igorevich          |Pushkino      |Bronnitsy     |141070|4448|212286|1987|1005059|401561|603498|VTB            |4106400021660152|34147|
70        |7704521776|774501001|2017|9342|79610032148|Davydovna      |Svetlana       |Abramovna          |Kolomna       |Vereya        |145916|4696|203726|1983|1032669|417080|615589|Alfa           |4106400034366788|45699|
71        |7701700931|771701001|2018|1656|79570014476|Goncharov      |Ilya           |Vladimirovich      |Bronnitsy     |Lyubertsy     |140414|4495|209300|1980|1014546|422132|592414|VTB            |4106400049883654|47699|
72        |7708028271|778001001|2015|2815|79600020911|Krylova        |Sofia          |Vadimovna          |Krasnogorsk   |Khimki        |147419|4770|226661|1987|1030246|424725|605521|Sberbank       |4106400049496571|29539|
73        |7708428738|778401001|2009|3635|79810016771|Belov          |Roman          |Borisovich         |Krasnogorsk   |Pushkino      |148908|4020|213218|1983|1012297|407332|604965|Gazprombank    |4106400067410397|26442|
74        |7704911981|774901001|2007|9651|79680017474|Grishin        |Pavel          |Vitalievich        |Noginsk       |Balashikha    |140499|4051|226189|1997|1024596|413910|610686|Gazprombank    |4106400070256563|44524|
75        |7706002159|776001001|2019|3789|79590028009|Golubeva       |Vlada          |Bogdanovna         |Balashikha    |Golitsyno     |141246|4863|210958|1997|1029912|408043|621869|Gazprombank    |4106400066477117|50647|
76        |7704408102|774401001|2011|6884|79880016030|Zhukov         |Pavel          |Semenovich         |Dedovsk       |Kolomna       |143743|4163|230351|1980|1009198|429004|580194|Sberbank       |4106400009974873|35796|
77        |7708002443|778001001|2010|6503|79470031913|Ermakov        |George         |Konstantinovich    |Dubna         |Zhukovsky     |142443|4775|219127|1992|1017390|415702|601688|Sberbank       |4106400055344604|38821|
78        |7709314883|779301001|2017|2694|79520018812|Fedotova       |Ekaterina      |Maksimovna         |Pushkino      |Vereya        |141064|4518|230422|1980|1015823|427354|588469|Raiffeisenbank |4106400049271823|31216|
79        |7709506052|779501001|2020|3073|79180021610|Konovalova     |Agatha         |Petrovna           |Lobnya        |Zhukovsky     |140834|4648|219705|1995|1006505|430138|576367|Gazprombank    |4106400082255700|32610|
80        |7707121327|777101001|2005|1253|79820012286|Matveev        |Dmitry         |Egorovich          |Dedovsk       |Krasnoarmeysk |142087|4876|225395|1994|1002650|416674|585976|VTB            |4106400060645190|47446|
81        |7702230839|772201001|2022|8578|79250024123|Ilyin          |Denis          |Bogdanovich        |Kashira       |Noginsk       |148277|4092|211938|1982|1003046|416126|586920|Alfa           |4106400017286434|51803|
82        |7707710706|777701001|2004|6681|79180010461|Martynova      |Inga           |Dmitrievna         |Khotkovo      |Noginsk       |141777|4350|224251|1992|1019811|428797|591014|VTB            |4106400004299255|36009|
83        |7700700710|770701001|2020|7687|79510003509|Kolesnikov     |Boris          |Abramovich         |Zvenigorod    |Pushkino      |147213|4411|212210|1993|1011065|405622|605443|Citibank       |4106400083475193|51774|
84        |7701128469|771101001|2018|1940|79410025202|Chernyshev     |Leonid         |Bogdanovich        |Korolev       |Mytishchi     |140032|4944|229900|1983|1031857|413687|618170|Tinkoff        |4106400099238266|38268|
85        |7705615635|775601001|2020|6469|79140016952|Komarov        |Ivan           |Andreevich         |Zaraysk       |Aprelevka     |141628|4233|203765|1987|1025526|409089|616437|Alfa           |4106400071017726|27070|
86        |7702009758|772001001|2021|8129|79900030880|Ponomarev      |Boris          |Dmitrievich        |Dubna         |Vereya        |143216|4280|221851|1984|1025715|420798|604917|Citibank       |4106400050325135|46727|
87        |7707124293|777101001|2008|3981|79810023058|Shcherbakova   |Elizabeth      |Glebovna           |Beloozersky   |Beloozersky   |148812|4929|224034|1982|1028502|415523|612979|Citibank       |4106400000593128|26053|
88        |7701813322|771801001|2022|2023|79080013256|Kazakova       |Hera           |Abramovna          |Khotkovo      |Balashikha    |142154|4500|202584|1993|1022319|402755|619564|Citibank       |4106400084503198|30129|
89        |7706924087|776901001|2021|9763|79520029097|Rodionov       |Maxim          |Pavlovich          |Krasnoarmeysk |Istra         |149772|4581|229564|1992|1009242|411990|597252|Gazprombank    |4106400033919038|40007|
90        |7706624680|776601001|2009|7796|79920001610|Voronina       |Kira           |Viktorovna         |Zvenigorod    |Zvenigorod    |142468|4816|200919|1998|1030806|401291|629515|Alfa           |4106400057803950|39907|
91        |7706330186|776301001|2008|5314|79720017545|Konovalova     |Vlada          |Ilyinichna         |Istra         |Zvenigorod    |148403|4331|231082|1980|1000888|403403|597485|Raiffeisenbank |4106400008259162|50394|
92        |7705731783|775701001|2020|7947|79100008774|Lazarev        |Pavel          |Vladimirovich      |Kashira       |Vereya        |146217|4647|213486|1994|1021321|420313|601008|Gazprombank    |4106400006731329|33174|
93        |7704814287|774801001|2015|9153|79370018269|Klimov         |Konstantin     |Vasilyevich        |Golitsyno     |Vidnoye       |142896|4238|204164|1998|1024760|423874|600886|Alfa           |4106400033065931|30189|
94        |7707625614|777601001|2019|9554|79550017301|Gracheva       |Hera           |Yaroslavovna       |Zhukovsky     |Zaraysk       |145874|4310|204051|1994|1027116|432308|594808|Alfa           |4106400012193868|26455|
95        |7705617953|775601001|2002|3694|79550010559|Golubev        |Vadim          |Viktorovich        |Noginsk       |Mytishchi     |145539|4204|226697|1992|1021642|424281|597361|Sberbank       |4106400008903745|31546|
96        |7703319844|773301001|2005|7209|79430031287|Voronin        |Igor           |Igorevich          |Krasnogorsk   |Aprelevka     |142892|4890|227933|1987|1014882|413437|601445|Alfa           |4106400000850601|41003|
97        |7706626442|776601001|2019|9534|79940018404|Mironov        |Mikhail        |Evgenievich        |Mytishchi     |Korolev       |143267|4771|212013|1998|1004676|405329|599347|Sberbank       |4106400097315089|28230|
98        |7708408326|778401001|2016|2026|79300028576|Polyakova      |Larisa         |Matveevna          |Dubna         |Golitsyno     |140067|4503|231024|1999|1006845|423057|583788|Gazprombank    |4106400032047628|28715|
99        |7706515367|776501001|2001|6645|79000005517|Prokhorova     |Evgenia        |Nikitichna         |Yegoryevsk    |Golitsyno     |144249|4962|218959|1999|1008057|426939|581118|Citibank       |4106400029397635|27604|
100       |7705423290|775401001|2008|6066|79850023989|Medvedeva      |Karina         |Borisovna          |Balashikha    |Peresvet      |148732|4267|207238|1996|1006669|425001|581668|Tinkoff        |4106400040740331|35450|
101       |7703107623|773101001|2020|2735|79260018634|Arkhipova      |Arina          |Valerievna         |Dedovsk       |Dedovsk       |147738|4645|208690|1997|1030965|411797|619168|Citibank       |4106400042723361|27746|
102       |7709526805|779501001|2011|2267|79850018517|Fedotov        |Eugene         |Pavlovich          |Kashira       |Yegoryevsk    |149376|4682|207688|1984|1001876|400498|601378|Gazprombank    |4106400028645686|31555|
103       |7703204694|773201001|2005|3855|79470015715|Komarova       |Inga           |Yaroslavovna       |Pushkino      |Vidnoye       |148764|4585|216774|1999|1026685|404151|622534|Alfa           |4106400014734324|46133|
104       |7708820665|778801001|2018|9370|79000004793|Kazakova       |Natalia        |Dmitrievna         |Khotkovo      |Mytishchi     |142329|4797|230204|1995|1021957|413852|608105|Gazprombank    |4106400061337165|26506|
105       |7707826716|777801001|2004|1059|79060000789|Titov          |Sergey         |Abramovich         |Fryazino      |Yegoryevsk    |147695|4004|226805|1990|1017192|412322|604870|Gazprombank    |4106400051213450|26389|
106       |7704525493|774501001|2005|8857|79300020507|Titova         |Maria          |Egorovna           |Kolomna       |Noginsk       |143261|4988|202475|1983|1025307|418504|606803|Sberbank       |4106400002418057|47671|
107       |7708201103|778201001|2012|4860|79770000476|Naumov         |Nikita         |Glebovich          |Volokolamsk   |Fryazino      |142151|4753|224223|1988|1004902|418318|586584|Raiffeisenbank |4106400069593305|41416|
108       |7703902052|773901001|2018|9456|79700017249|Maslova        |Inessa         |Vitalievna         |Domodedovo    |Vidnoye       |149968|4482|224793|1986|1011049|409380|601669|VTB            |4106400076450027|31042|
109       |7707614312|777601001|2002|9043|79810011520|Nazarov        |Timofey        |Maksimovich        |Kubinka       |Dmitrov       |143809|4768|229200|1989|1017491|423498|593993|Raiffeisenbank |4106400092131204|44740|
110       |7708710760|778701001|2021|4517|79840029630|Shcherbakov    |George         |Andreevich         |Ramenskoye    |Kurovskoe     |145347|4486|225945|1998|1028663|419987|608676|Sberbank       |4106400042432737|41603|
111       |7703115943|773101001|2022|5834|79870017699|Trofimova      |Lydia          |Vitalievna         |Kurovskoe     |Kurovskoe     |140374|4970|213468|1984|1003177|419536|583641|VTB            |4106400076568986|36749|
112       |7702632308|772601001|2021|8254|79300007298|Kotova         |Pelageya       |Vitalievna         |Kurovskoe     |Odintsovo     |143504|4515|226467|1990|1003389|405549|597840|Citibank       |4106400000534648|27292|
113       |7707813627|777801001|2015|4674|79830030457|Nikiforova     |Ekaterina      |Glebovna           |Mytishchi     |Odintsovo     |147354|4718|210521|1984|1018476|425109|593367|Raiffeisenbank |4106400023372719|28371|
114       |7708003574|778001001|2006|2409|79640007323|Shcherbakov    |Eugene         |Nikolaevich        |Dmitrov       |Kashira       |140849|4837|210367|1998|1004838|415499|589339|Raiffeisenbank |4106400007209924|26817|
115       |7708114452|778101001|2015|7418|79260001925|Vlasov         |Vladimir       |Petrovich          |Zvenigorod    |Volokolamsk   |146478|4357|226748|1984|1010730|412159|598571|Gazprombank    |4106400013992312|34215|
116       |7708310988|778301001|2005|6942|79830030318|Sobolev        |Roman          |Evgenievich        |Dedovsk       |Aprelevka     |147375|4358|228255|1981|1027998|431626|596372|Sberbank       |4106400079011206|29516|
117       |7702111652|772101001|2014|2264|79940002010|Kovalev        |Efim           |Egorovich          |Zvenigorod    |Golitsyno     |147345|4028|214390|1991|1019995|425092|594903|Citibank       |4106400001814940|38781|
118       |7705118094|775101001|2014|7733|79660031503|Goncharova     |Veronica       |Evgenievna         |Aprelevka     |Vidnoye       |144388|4802|225654|1988|1022743|407954|614789|VTB            |4106400020706098|40467|
119       |7709326617|779301001|2019|1771|79050002519|Tikhonova      |Lyubov         |Vadimovna          |Krasnoarmeysk |Dedovsk       |140191|4534|217323|1993|1013132|428135|584997|Gazprombank    |4106400023809535|27531|
120       |7706104505|776101001|2022|7431|79630029702|Ermakov        |Vladimir       |Semenovich         |Drezna        |Beloozersky   |140871|4017|211381|1986|1020421|401284|619137|VTB            |4106400060263960|39488|
121       |7706208955|776201001|2004|8936|79610021604|Markov         |George         |Vadimovich         |Aprelevka     |Kashira       |149985|4023|211874|1997|1014557|402439|612118|Alfa           |4106400023055834|38388|
122       |7706932379|776901001|2002|8198|79930005409|Komarov        |Vitaly         |Vadimovich         |Zhukovsky     |Kolomna       |147141|4714|217913|1982|1028809|426969|601840|Tinkoff        |4106400060434829|51620|
123       |7700429232|770401001|2009|1972|79330028938|Grishin        |Ivan           |Borisovich         |Mytishchi     |Krasnogorsk   |148878|4048|205866|1983|1015414|404412|611002|Tinkoff        |4106400081693853|49623|
124       |7703010798|773001001|2014|9797|79140017411|Martynova      |Alexandra      |Nikitichna         |Kolomna       |Zaraysk       |143493|4542|207942|1983|1018239|406688|611551|Citibank       |4106400039870246|29226|
125       |7704219920|774201001|2015|1449|79920028161|Soboleva       |Alice          |Petrovna           |Istra         |Mytishchi     |146457|4028|229373|1995|1015994|430140|585854|Tinkoff        |4106400084318452|32506|
126       |7703032133|773001001|2006|6263|79900025967|Golubeva       |Vlada          |Semenovna          |Zhukovsky     |Mytishchi     |144883|4168|211686|1998|1020519|430161|590358|Tinkoff        |4106400094445174|43217|
127       |7703020023|773001001|2015|3838|79960009997|Dmitrievna     |Nadezhda       |Viktorovna         |Krasnoarmeysk |Domodedovo    |141118|4232|231101|1993|1015592|405749|609843|VTB            |4106400096774804|50544|
128       |7705132030|775101001|2001|8645|79520028802|Leonov         |Gregory        |Vladimirovich      |Drezna        |Kolomna       |147971|4584|230794|1999|1013355|403893|609462|VTB            |4106400099496657|31772|
129       |7702406484|772401001|2004|2804|79550009403|Arkhipova      |Tatiana        |Nikolaevna         |Bronnitsy     |Krasnogorsk   |146805|4861|212890|1996|1009322|411882|597440|Sberbank       |4106400004800921|32704|
130       |7703828139|773801001|2013|6813|79100005719|Dmitriev       |Vitaly         |Ilyich             |Fryazino      |Lyubertsy     |149074|4202|229368|1981|1001124|402134|598990|Raiffeisenbank |4106400022585608|51092|
131       |7702700191|772701001|2014|2034|79250029923|Nazarova       |Polina         |Andreevna          |Golitsyno     |Kashira       |148863|4701|212436|1989|1005375|405481|599894|Sberbank       |4106400080634347|47072|
132       |7705303737|775301001|2007|6602|79010026830|Matveev        |Pavel          |Nikolaevich        |Krasnoarmeysk |Kolomna       |140485|4461|217070|1981|1025268|414894|610374|Citibank       |4106400087929770|44275|
133       |7708626982|778601001|2009|6980|79580006263|Sorokin        |George         |Pavlovich          |Dmitrov       |Podolsk       |148973|4997|213381|1984|1005122|422717|582405|VTB            |4106400085015627|36030|
134       |7707729982|777701001|2014|5802|79630009575|Efimov         |Ivan           |Konstantinovich    |Lyubertsy     |Krasnoarmeysk |141651|4369|213507|1983|1025810|408471|617339|Citibank       |4106400032782025|32050|
135       |7707724080|777701001|2016|6567|79390004613|Isaeva         |Natalia        |Bogdanovna         |Pushkino      |Domodedovo    |148985|4711|219196|1992|1025732|426024|599708|Tinkoff        |4106400065576411|51438|
136       |7705729963|775701001|2005|3604|79800012658|Kiselyov       |Vladimir       |Viktorovich        |Krasnogorsk   |Golitsyno     |143730|4124|213677|1996|1025680|422045|603635|Alfa           |4106400011310301|42055|
137       |7706013345|776001001|2006|3154|79490005495|Mironova       |Larisa         |Borisovna          |Khimki        |Mytishchi     |147709|4774|216339|1994|1004901|432068|572833|Sberbank       |4106400081823019|26947|
138       |7708207808|778201001|2012|3802|79090031495|Nikiforova     |Inessa         |Olegovna           |Dubna         |Khimki        |148724|4782|221297|1998|1010632|411208|599424|Tinkoff        |4106400084548991|39205|
